servicio 1	sentido 1	nave 1	viaje 1	por_onu	pol_onu	pod_onu	podl_onu	direct_ts	item_type	cnt_type_iso	comm_name	issuer_name	custumer_type	cantidad	freight_tons_un	weight_un	teus	lost_teus	flete_all_in_us_un	other_cost
LPX	WB	CSCL AFRICA	2	HKHKG	HKHKG	ARBUE	ARBUE		DRY	45G0	GENERAL CARGO	Other	no_contract	3	66	66	6	0	1725	0
LPX	WB	CSCL AFRICA	2	HKHKG	HKHKG	ARBUE	ARBUE		NOR	45R1	REEFER DRY CARGO	Other	no_contract	2	44	44	4	0	1721	0
LPX	WB	CSCL AFRICA	2	HKHKG	HKHKG	BRPNG	BRPNG		DRY	22G0	GENERAL CARGO	Other	no_contract	4	44	44	4	0	1632	0
LPX	WB	CSCL AFRICA	2	HKHKG	HKHKG	BRPNG	BRPNG		DRY	42G0	CHEMICALS	Other	no_contract	2	44	44	4	0	1506	0
LPX	WB	CSCL AFRICA	2	HKHKG	HKHKG	BRPNG	BRPNG		DRY	45G0	METALS	Other	no_contract	3	66	66	6	0	1416	0
LPX	WB	CSCL AFRICA	2	HKHKG	HKHKG	BRRIG	BRRIG		DRY	22G0	GENERAL CARGO	Other	no_contract	2	22	22	2	0	1116	0
LPX	WB	CSCL AFRICA	2	HKHKG	HKHKG	BRRIG	BRRIG		NOR	45R1	REEFER DRY CARGO	Other	no_contract	2	44	44	4	0	1184	0
LPX	WB	CSCL AFRICA	2	HKHKG	HKHKG	BRSSZ	BRSSZ		DRY	22G0	MINERALS	Other	no_contract	12	132	132	12	0	1339	0
LPX	WB	CSCL AFRICA	2	HKHKG	HKHKG	BRSSZ	BRSSZ		DRY	42G0	GENERAL CARGO	Other	no_contract	3	66	66	6	0	1471	0
LPX	WB	CSCL AFRICA	2	HKHKG	HKHKG	BRSSZ	BRSSZ		DRY	45G0	CHEMICALS	Other	no_contract	4	88	88	8	0	1484	0
LPX	WB	CSCL AFRICA	2	HKHKG	HKHKG	BRSSZ	BRSSZ		NOR	45R1	REEFER DRY CARGO	Other	no_contract	2	44	44	4	0	1307	0
LPX	WB	CSCL AFRICA	2	HKHKG	HKHKG	UYMVD	UYMVD		NOR	45R1	REEFER DRY CARGO	Other	no_contract	2	44	44	4	0	1731	0
LPX	WB	CSCL AFRICA	2	MYPKG	MYPKG	ARBUE	ARBUE		DRY	22G0	CHEMICALS	Other	no_contract	2	22	22	2	0	1851	0
LPX	WB	CSCL AFRICA	2	MYPKG	MYPKG	ARBUE	ARBUE		DRY	45G0	METALS	Other	no_contract	2	44	44	4	0	1644	0
LPX	WB	CSCL AFRICA	2	SGSIN	SGSIN	ARBUE	ARBUE		DRY	22G0	MINERALS	Other	no_contract	2	22	22	2	0	1704	0
LPX	WB	CSCL AFRICA	2	SGSIN	SGSIN	BRSSZ	BRSSZ		DRY	22G0	METALS	Other	no_contract	4	44	44	4	0	1412	0
LPX	WB	CSCL AFRICA	2	SGSIN	SGSIN	BRSSZ	BRSSZ		NOR	45R1	REEFER DRY CARGO	Other	no_contract	2	44	44	4	0	1411	0
LPX	WB	CSCL OCEANIA	2	CNCWN	CNCWN	ARBUE	ARBUE		DRY	42G0	METALS	Other	no_contract	2	44	44	4	0	1746	0
LPX	WB	CSCL OCEANIA	2	CNCWN	CNCWN	ARBUE	ARBUE		DRY	45G0	MINERALS	Other	no_contract	2	44	44	4	0	1819	0
LPX	WB	CSCL OCEANIA	2	CNCWN	CNCWN	BRRIG	BRRIG		DRY	22G0	MINERALS	Other	no_contract	3	33	33	3	0	1241	0
LPX	WB	CSCL OCEANIA	2	CNCWN	CNCWN	BRRIG	BRRIG		NOR	45R1	REEFER DRY CARGO	Other	no_contract	2	44	44	4	0	1065	0
LPX	WB	CSCL OCEANIA	2	CNNGB	CNNGB	ARBUE	ARBUE		DRY	22G0	GENERAL CARGO	Other	no_contract	6	66	66	6	0	1726	0
LPX	WB	CSCL OCEANIA	2	CNNGB	CNNGB	ARBUE	ARBUE		DRY	42G0	CHEMICALS	Other	no_contract	2	44	44	4	0	1655	0
LPX	WB	CSCL OCEANIA	2	CNNGB	CNNGB	ARBUE	ARBUE		DRY	45G0	METALS	Other	no_contract	2	44	44	4	0	1655	0
LPX	WB	CSCL OCEANIA	2	CNNGB	CNNGB	ARBUE	ARBUE		NOR	45R1	REEFER DRY CARGO	Other	no_contract	2	44	44	4	0	1676	0
LPX	WB	CSCL OCEANIA	2	CNNGB	CNNGB	BRPNG	BRPNG		DRY	22G0	GENERAL CARGO	Other	no_contract	2	22	22	2	0	1428	0
LPX	WB	CSCL OCEANIA	2	CNNGB	CNNGB	BRPNG	BRPNG		DRY	45G0	CHEMICALS	Other	no_contract	2	44	44	4	0	1443	0
LPX	WB	CSCL OCEANIA	2	CNNGB	CNNGB	BRRIG	BRRIG		DRY	22G0	GENERAL CARGO	Other	no_contract	2	22	22	2	0	1245	0
LPX	WB	CSCL OCEANIA	2	CNNGB	CNNGB	BRRIG	BRRIG		DRY	42G0	CHEMICALS	Other	no_contract	2	44	44	4	0	1234	0
LPX	WB	CSCL OCEANIA	2	CNNGB	CNNGB	BRRIG	BRRIG		NOR	45R1	REEFER DRY CARGO	Other	no_contract	2	44	44	4	0	1061	0
LPX	WB	CSCL OCEANIA	2	CNNGB	CNNGB	BRSSZ	BRSSZ		DRY	22G0	CHEMICALS	Other	no_contract	8	88	88	8	0	1370	0
LPX	WB	CSCL OCEANIA	2	CNNGB	CNNGB	BRSSZ	BRSSZ		DRY	42G0	METALS	Other	no_contract	2	44	44	4	0	1468	0
LPX	WB	CSCL OCEANIA	2	CNNGB	CNNGB	BRSSZ	BRSSZ		DRY	45G0	MINERALS	Other	no_contract	3	66	66	6	0	1428	0
LPX	WB	CSCL OCEANIA	2	CNNGB	CNNGB	UYMVD	UYMVD		NOR	45R1	REEFER DRY CARGO	Other	no_contract	2	44	44	4	0	1724	0
LPX	WB	CSCL OCEANIA	2	CNSHA	CNSHA	ARBUE	ARBUE		DRY	22G0	MINERALS	Other	no_contract	7	77	77	7	0	1782	0
LPX	WB	CSCL OCEANIA	2	CNSHA	CNSHA	ARBUE	ARBUE		DRY	42G0	GENERAL CARGO	Other	no_contract	2	44	44	4	0	1833	0
LPX	WB	CSCL OCEANIA	2	CNSHA	CNSHA	ARBUE	ARBUE		DRY	45G0	CHEMICALS	Other	no_contract	3	66	66	6	0	1683	0
LPX	WB	CSCL OCEANIA	2	CNSHA	CNSHA	ARBUE	ARBUE		NOR	45R1	REEFER DRY CARGO	Other	no_contract	2	44	44	4	0	1618	0
LPX	WB	CSCL OCEANIA	2	CNSHA	CNSHA	BRPNG	BRPNG		DRY	22G0	METALS	Other	no_contract	3	33	33	3	0	1598	0
LPX	WB	CSCL OCEANIA	2	CNSHA	CNSHA	BRPNG	BRPNG		DRY	45G0	MINERALS	Other	no_contract	2	44	44	4	0	1476	0
LPX	WB	CSCL OCEANIA	2	CNSHA	CNSHA	BRRIG	BRRIG		DRY	22G0	METALS	Other	no_contract	3	33	33	3	0	1046	0
LPX	WB	CSCL OCEANIA	2	CNSHA	CNSHA	BRRIG	BRRIG		DRY	45G0	MINERALS	Other	no_contract	2	44	44	4	0	1125	0
LPX	WB	CSCL OCEANIA	2	CNSHA	CNSHA	BRRIG	BRRIG		NOR	45R1	REEFER DRY CARGO	Other	no_contract	2	44	44	4	0	1104	0
LPX	WB	CSCL OCEANIA	2	CNSHA	CNSHA	BRSSZ	BRSSZ		DRY	22G0	GENERAL CARGO	Other	no_contract	10	110	110	10	0	1304	0
LPX	WB	CSCL OCEANIA	2	CNSHA	CNSHA	BRSSZ	BRSSZ		DRY	42G0	CHEMICALS	Other	no_contract	5	110	110	10	0	1294	0
LPX	WB	CSCL OCEANIA	2	CNSHA	CNSHA	BRSSZ	BRSSZ		DRY	45G0	METALS	Other	no_contract	3	66	66	6	0	1512	0
LPX	WB	CSCL OCEANIA	2	CNSHA	CNSHA	BRSSZ	BRSSZ		NOR	45R1	REEFER DRY CARGO	Other	no_contract	2	44	44	4	0	1425	0
LPX	WB	CSCL OCEANIA	2	CNSHA	CNSHA	UYMVD	UYMVD		NOR	45R1	REEFER DRY CARGO	Other	no_contract	2	44	44	4	0	1897	0
LPX	WB	CSCL OCEANIA	2	HKHKG	HKHKG	ARBUE	ARBUE		DRY	22G0	METALS	Other	no_contract	7	77	77	7	0	1617	0
LPX	WB	CSCL OCEANIA	2	HKHKG	HKHKG	ARBUE	ARBUE		DRY	42G0	MINERALS	Other	no_contract	2	44	44	4	0	1842	0
LPX	WB	CSCL OCEANIA	2	HKHKG	HKHKG	ARBUE	ARBUE		DRY	45G0	GENERAL CARGO	Other	no_contract	3	66	66	6	0	1725	0
LPX	WB	CSCL OCEANIA	2	HKHKG	HKHKG	ARBUE	ARBUE		NOR	45R1	REEFER DRY CARGO	Other	no_contract	2	44	44	4	0	1721	0
LPX	WB	CSCL OCEANIA	2	HKHKG	HKHKG	BRPNG	BRPNG		DRY	22G0	GENERAL CARGO	Other	no_contract	4	44	44	4	0	1632	0
LPX	WB	CSCL OCEANIA	2	HKHKG	HKHKG	BRPNG	BRPNG		DRY	42G0	CHEMICALS	Other	no_contract	2	44	44	4	0	1506	0
LPX	WB	CSCL OCEANIA	2	HKHKG	HKHKG	BRPNG	BRPNG		DRY	45G0	METALS	Other	no_contract	3	66	66	6	0	1416	0
LPX	WB	CSCL OCEANIA	2	HKHKG	HKHKG	BRRIG	BRRIG		DRY	22G0	GENERAL CARGO	Other	no_contract	2	22	22	2	0	1116	0
LPX	WB	CSCL OCEANIA	2	HKHKG	HKHKG	BRRIG	BRRIG		NOR	45R1	REEFER DRY CARGO	Other	no_contract	2	44	44	4	0	1184	0
LPX	WB	CSCL OCEANIA	2	HKHKG	HKHKG	BRSSZ	BRSSZ		DRY	22G0	MINERALS	Other	no_contract	12	132	132	12	0	1339	0
LPX	WB	CSCL OCEANIA	2	HKHKG	HKHKG	BRSSZ	BRSSZ		DRY	42G0	GENERAL CARGO	Other	no_contract	3	66	66	6	0	1471	0
LPX	WB	CSCL OCEANIA	2	HKHKG	HKHKG	BRSSZ	BRSSZ		DRY	45G0	CHEMICALS	Other	no_contract	4	88	88	8	0	1484	0
LPX	WB	CSCL OCEANIA	2	HKHKG	HKHKG	BRSSZ	BRSSZ		NOR	45R1	REEFER DRY CARGO	Other	no_contract	2	44	44	4	0	1307	0
LPX	WB	CSCL OCEANIA	2	HKHKG	HKHKG	UYMVD	UYMVD		NOR	45R1	REEFER DRY CARGO	Other	no_contract	2	44	44	4	0	1731	0
LPX	WB	CSCL OCEANIA	2	MYPKG	MYPKG	ARBUE	ARBUE		DRY	22G0	CHEMICALS	Other	no_contract	2	22	22	2	0	1851	0
LPX	WB	CSCL OCEANIA	2	MYPKG	MYPKG	ARBUE	ARBUE		DRY	45G0	METALS	Other	no_contract	2	44	44	4	0	1644	0
LPX	WB	CSCL OCEANIA	2	SGSIN	SGSIN	ARBUE	ARBUE		DRY	22G0	MINERALS	Other	no_contract	2	22	22	2	0	1704	0
LPX	WB	CSCL OCEANIA	2	SGSIN	SGSIN	BRSSZ	BRSSZ		DRY	22G0	METALS	Other	no_contract	4	44	44	4	0	1412	0
LPX	WB	CSCL OCEANIA	2	SGSIN	SGSIN	BRSSZ	BRSSZ		NOR	45R1	REEFER DRY CARGO	Other	no_contract	2	44	44	4	0	1411	0
LPX	WB	HANJIN SEATTLE	2	CNCWN	CNCWN	ARBUE	ARBUE		DRY	42G0	METALS	Other	no_contract	2	44	44	4	0	1746	0
LPX	WB	HANJIN SEATTLE	2	CNCWN	CNCWN	ARBUE	ARBUE		DRY	45G0	MINERALS	Other	no_contract	2	44	44	4	0	1819	0
LPX	WB	HANJIN SEATTLE	2	CNCWN	CNCWN	BRRIG	BRRIG		DRY	22G0	MINERALS	Other	no_contract	3	33	33	3	0	1241	0
LPX	WB	HANJIN SEATTLE	2	CNCWN	CNCWN	BRRIG	BRRIG		NOR	45R1	REEFER DRY CARGO	Other	no_contract	2	44	44	4	0	1065	0
LPX	WB	HANJIN SEATTLE	2	CNNGB	CNNGB	ARBUE	ARBUE		DRY	22G0	GENERAL CARGO	Other	no_contract	6	66	66	6	0	1726	0
LPX	WB	HANJIN SEATTLE	2	CNNGB	CNNGB	ARBUE	ARBUE		DRY	42G0	CHEMICALS	Other	no_contract	2	44	44	4	0	1655	0
LPX	WB	HANJIN SEATTLE	2	CNNGB	CNNGB	ARBUE	ARBUE		DRY	45G0	METALS	Other	no_contract	2	44	44	4	0	1655	0
LPX	WB	HANJIN SEATTLE	2	CNNGB	CNNGB	ARBUE	ARBUE		NOR	45R1	REEFER DRY CARGO	Other	no_contract	2	44	44	4	0	1676	0
LPX	WB	HANJIN SEATTLE	2	CNNGB	CNNGB	BRPNG	BRPNG		DRY	22G0	GENERAL CARGO	Other	no_contract	2	22	22	2	0	1428	0
LPX	WB	HANJIN SEATTLE	2	CNNGB	CNNGB	BRPNG	BRPNG		DRY	45G0	CHEMICALS	Other	no_contract	2	44	44	4	0	1443	0
LPX	WB	HANJIN SEATTLE	2	CNNGB	CNNGB	BRRIG	BRRIG		DRY	22G0	GENERAL CARGO	Other	no_contract	2	22	22	2	0	1245	0
LPX	WB	HANJIN SEATTLE	2	CNNGB	CNNGB	BRRIG	BRRIG		DRY	42G0	CHEMICALS	Other	no_contract	2	44	44	4	0	1234	0
LPX	WB	HANJIN SEATTLE	2	CNNGB	CNNGB	BRRIG	BRRIG		NOR	45R1	REEFER DRY CARGO	Other	no_contract	2	44	44	4	0	1061	0
LPX	WB	HANJIN SEATTLE	2	CNNGB	CNNGB	BRSSZ	BRSSZ		DRY	22G0	CHEMICALS	Other	no_contract	8	88	88	8	0	1370	0
LPX	WB	HANJIN SEATTLE	2	CNNGB	CNNGB	BRSSZ	BRSSZ		DRY	42G0	METALS	Other	no_contract	2	44	44	4	0	1468	0
LPX	WB	HANJIN SEATTLE	2	CNNGB	CNNGB	BRSSZ	BRSSZ		DRY	45G0	MINERALS	Other	no_contract	3	66	66	6	0	1428	0
LPX	WB	HANJIN SEATTLE	2	CNNGB	CNNGB	UYMVD	UYMVD		NOR	45R1	REEFER DRY CARGO	Other	no_contract	2	44	44	4	0	1724	0
LPX	WB	HANJIN SEATTLE	2	CNSHA	CNSHA	ARBUE	ARBUE		DRY	22G0	MINERALS	Other	no_contract	7	77	77	7	0	1782	0
LPX	WB	HANJIN SEATTLE	2	CNSHA	CNSHA	ARBUE	ARBUE		DRY	42G0	GENERAL CARGO	Other	no_contract	2	44	44	4	0	1833	0
LPX	WB	HANJIN SEATTLE	2	CNSHA	CNSHA	ARBUE	ARBUE		DRY	45G0	CHEMICALS	Other	no_contract	3	66	66	6	0	1683	0
LPX	WB	HANJIN SEATTLE	2	CNSHA	CNSHA	ARBUE	ARBUE		NOR	45R1	REEFER DRY CARGO	Other	no_contract	2	44	44	4	0	1618	0
LPX	WB	HANJIN SEATTLE	2	CNSHA	CNSHA	BRPNG	BRPNG		DRY	22G0	METALS	Other	no_contract	3	33	33	3	0	1598	0
LPX	WB	HANJIN SEATTLE	2	CNSHA	CNSHA	BRPNG	BRPNG		DRY	45G0	MINERALS	Other	no_contract	2	44	44	4	0	1476	0
LPX	WB	HANJIN SEATTLE	2	CNSHA	CNSHA	BRRIG	BRRIG		DRY	22G0	METALS	Other	no_contract	3	33	33	3	0	1046	0
LPX	WB	HANJIN SEATTLE	2	CNSHA	CNSHA	BRRIG	BRRIG		DRY	45G0	MINERALS	Other	no_contract	2	44	44	4	0	1125	0
LPX	WB	HANJIN SEATTLE	2	CNSHA	CNSHA	BRRIG	BRRIG		NOR	45R1	REEFER DRY CARGO	Other	no_contract	2	44	44	4	0	1104	0
LPX	WB	HANJIN SEATTLE	2	CNSHA	CNSHA	BRSSZ	BRSSZ		DRY	22G0	GENERAL CARGO	Other	no_contract	10	110	110	10	0	1304	0
LPX	WB	HANJIN SEATTLE	2	CNSHA	CNSHA	BRSSZ	BRSSZ		DRY	42G0	CHEMICALS	Other	no_contract	5	110	110	10	0	1294	0
LPX	WB	HANJIN SEATTLE	2	CNSHA	CNSHA	BRSSZ	BRSSZ		DRY	45G0	METALS	Other	no_contract	3	66	66	6	0	1512	0
LPX	WB	HANJIN SEATTLE	2	CNSHA	CNSHA	BRSSZ	BRSSZ		NOR	45R1	REEFER DRY CARGO	Other	no_contract	2	44	44	4	0	1425	0
LPX	WB	HANJIN SEATTLE	2	CNSHA	CNSHA	UYMVD	UYMVD		NOR	45R1	REEFER DRY CARGO	Other	no_contract	2	44	44	4	0	1897	0
LPX	WB	HANJIN SEATTLE	2	HKHKG	HKHKG	ARBUE	ARBUE		DRY	22G0	METALS	Other	no_contract	7	77	77	7	0	1617	0
LPX	WB	HANJIN SEATTLE	2	HKHKG	HKHKG	ARBUE	ARBUE		DRY	42G0	MINERALS	Other	no_contract	2	44	44	4	0	1842	0
LPX	WB	HANJIN SEATTLE	2	HKHKG	HKHKG	ARBUE	ARBUE		DRY	45G0	GENERAL CARGO	Other	no_contract	3	66	66	6	0	1725	0
LPX	WB	HANJIN SEATTLE	2	HKHKG	HKHKG	ARBUE	ARBUE		NOR	45R1	REEFER DRY CARGO	Other	no_contract	2	44	44	4	0	1721	0
LPX	WB	HANJIN SEATTLE	2	HKHKG	HKHKG	BRPNG	BRPNG		DRY	22G0	GENERAL CARGO	Other	no_contract	4	44	44	4	0	1632	0
LPX	WB	HANJIN SEATTLE	2	HKHKG	HKHKG	BRPNG	BRPNG		DRY	42G0	CHEMICALS	Other	no_contract	2	44	44	4	0	1506	0
LPX	WB	HANJIN SEATTLE	2	HKHKG	HKHKG	BRPNG	BRPNG		DRY	45G0	METALS	Other	no_contract	3	66	66	6	0	1416	0
LPX	WB	HANJIN SEATTLE	2	HKHKG	HKHKG	BRRIG	BRRIG		DRY	22G0	GENERAL CARGO	Other	no_contract	2	22	22	2	0	1116	0
LPX	WB	HANJIN SEATTLE	2	HKHKG	HKHKG	BRRIG	BRRIG		NOR	45R1	REEFER DRY CARGO	Other	no_contract	2	44	44	4	0	1184	0
LPX	WB	HANJIN SEATTLE	2	HKHKG	HKHKG	BRSSZ	BRSSZ		DRY	22G0	MINERALS	Other	no_contract	12	132	132	12	0	1339	0
LPX	WB	HANJIN SEATTLE	2	HKHKG	HKHKG	BRSSZ	BRSSZ		DRY	42G0	GENERAL CARGO	Other	no_contract	3	66	66	6	0	1471	0
LPX	WB	HANJIN SEATTLE	2	HKHKG	HKHKG	BRSSZ	BRSSZ		DRY	45G0	CHEMICALS	Other	no_contract	4	88	88	8	0	1484	0
LPX	WB	HANJIN SEATTLE	2	HKHKG	HKHKG	BRSSZ	BRSSZ		NOR	45R1	REEFER DRY CARGO	Other	no_contract	2	44	44	4	0	1307	0
LPX	WB	HANJIN SEATTLE	2	HKHKG	HKHKG	UYMVD	UYMVD		NOR	45R1	REEFER DRY CARGO	Other	no_contract	2	44	44	4	0	1731	0
LPX	WB	HANJIN SEATTLE	2	MYPKG	MYPKG	ARBUE	ARBUE		DRY	22G0	CHEMICALS	Other	no_contract	2	22	22	2	0	1851	0
LPX	WB	HANJIN SEATTLE	2	MYPKG	MYPKG	ARBUE	ARBUE		DRY	45G0	METALS	Other	no_contract	2	44	44	4	0	1644	0
LPX	WB	HANJIN SEATTLE	2	SGSIN	SGSIN	ARBUE	ARBUE		DRY	22G0	MINERALS	Other	no_contract	2	22	22	2	0	1704	0
LPX	WB	HANJIN SEATTLE	2	SGSIN	SGSIN	BRSSZ	BRSSZ		DRY	22G0	METALS	Other	no_contract	4	44	44	4	0	1412	0
LPX	WB	HANJIN SEATTLE	2	SGSIN	SGSIN	BRSSZ	BRSSZ		NOR	45R1	REEFER DRY CARGO	Other	no_contract	2	44	44	4	0	1411	0
LPX	WB	MAERSK SANA	2	CNCWN	CNCWN	ARBUE	ARBUE		DRY	42G0	METALS	Other	no_contract	2	44	44	4	0	1746	0
LPX	WB	MAERSK SANA	2	CNCWN	CNCWN	ARBUE	ARBUE		DRY	45G0	MINERALS	Other	no_contract	2	44	44	4	0	1819	0
LPX	WB	MAERSK SANA	2	CNCWN	CNCWN	BRRIG	BRRIG		DRY	22G0	MINERALS	Other	no_contract	3	33	33	3	0	1241	0
LPX	WB	MAERSK SANA	2	CNCWN	CNCWN	BRRIG	BRRIG		NOR	45R1	REEFER DRY CARGO	Other	no_contract	2	44	44	4	0	1065	0
LPX	WB	MAERSK SANA	2	CNNGB	CNNGB	ARBUE	ARBUE		DRY	22G0	GENERAL CARGO	Other	no_contract	6	66	66	6	0	1726	0
LPX	WB	MAERSK SANA	2	CNNGB	CNNGB	ARBUE	ARBUE		DRY	42G0	CHEMICALS	Other	no_contract	2	44	44	4	0	1655	0
LPX	WB	MAERSK SANA	2	CNNGB	CNNGB	ARBUE	ARBUE		DRY	45G0	METALS	Other	no_contract	2	44	44	4	0	1655	0
LPX	WB	MAERSK SANA	2	CNNGB	CNNGB	ARBUE	ARBUE		NOR	45R1	REEFER DRY CARGO	Other	no_contract	2	44	44	4	0	1676	0
LPX	WB	MAERSK SANA	2	CNNGB	CNNGB	BRPNG	BRPNG		DRY	22G0	GENERAL CARGO	Other	no_contract	2	22	22	2	0	1428	0
LPX	WB	MAERSK SANA	2	CNNGB	CNNGB	BRPNG	BRPNG		DRY	45G0	CHEMICALS	Other	no_contract	2	44	44	4	0	1443	0
LPX	WB	MAERSK SANA	2	CNNGB	CNNGB	BRRIG	BRRIG		DRY	22G0	GENERAL CARGO	Other	no_contract	2	22	22	2	0	1245	0
LPX	WB	MAERSK SANA	2	CNNGB	CNNGB	BRRIG	BRRIG		DRY	42G0	CHEMICALS	Other	no_contract	2	44	44	4	0	1234	0
LPX	WB	MAERSK SANA	2	CNNGB	CNNGB	BRRIG	BRRIG		NOR	45R1	REEFER DRY CARGO	Other	no_contract	2	44	44	4	0	1061	0
LPX	WB	MAERSK SANA	2	CNNGB	CNNGB	BRSSZ	BRSSZ		DRY	22G0	CHEMICALS	Other	no_contract	8	88	88	8	0	1370	0
LPX	WB	MAERSK SANA	2	CNNGB	CNNGB	BRSSZ	BRSSZ		DRY	42G0	METALS	Other	no_contract	2	44	44	4	0	1468	0
LPX	WB	MAERSK SANA	2	CNNGB	CNNGB	BRSSZ	BRSSZ		DRY	45G0	MINERALS	Other	no_contract	3	66	66	6	0	1428	0
LPX	WB	MAERSK SANA	2	CNNGB	CNNGB	UYMVD	UYMVD		NOR	45R1	REEFER DRY CARGO	Other	no_contract	2	44	44	4	0	1724	0
LPX	WB	MAERSK SANA	2	CNSHA	CNSHA	ARBUE	ARBUE		DRY	22G0	MINERALS	Other	no_contract	7	77	77	7	0	1782	0
LPX	WB	MAERSK SANA	2	CNSHA	CNSHA	ARBUE	ARBUE		DRY	42G0	GENERAL CARGO	Other	no_contract	2	44	44	4	0	1833	0
LPX	WB	MAERSK SANA	2	CNSHA	CNSHA	ARBUE	ARBUE		DRY	45G0	CHEMICALS	Other	no_contract	3	66	66	6	0	1683	0
LPX	WB	MAERSK SANA	2	CNSHA	CNSHA	ARBUE	ARBUE		NOR	45R1	REEFER DRY CARGO	Other	no_contract	2	44	44	4	0	1618	0
LPX	WB	MAERSK SANA	2	CNSHA	CNSHA	BRPNG	BRPNG		DRY	22G0	METALS	Other	no_contract	3	33	33	3	0	1598	0
LPX	WB	MAERSK SANA	2	CNSHA	CNSHA	BRPNG	BRPNG		DRY	45G0	MINERALS	Other	no_contract	2	44	44	4	0	1476	0
LPX	WB	MAERSK SANA	2	CNSHA	CNSHA	BRRIG	BRRIG		DRY	22G0	METALS	Other	no_contract	3	33	33	3	0	1046	0
LPX	WB	MAERSK SANA	2	CNSHA	CNSHA	BRRIG	BRRIG		DRY	45G0	MINERALS	Other	no_contract	2	44	44	4	0	1125	0
LPX	WB	MAERSK SANA	2	CNSHA	CNSHA	BRRIG	BRRIG		NOR	45R1	REEFER DRY CARGO	Other	no_contract	2	44	44	4	0	1104	0
LPX	WB	MAERSK SANA	2	CNSHA	CNSHA	BRSSZ	BRSSZ		DRY	22G0	GENERAL CARGO	Other	no_contract	10	110	110	10	0	1304	0
LPX	WB	MAERSK SANA	2	CNSHA	CNSHA	BRSSZ	BRSSZ		DRY	42G0	CHEMICALS	Other	no_contract	5	110	110	10	0	1294	0
LPX	WB	MAERSK SANA	2	CNSHA	CNSHA	BRSSZ	BRSSZ		DRY	45G0	METALS	Other	no_contract	3	66	66	6	0	1512	0
LPX	WB	MAERSK SANA	2	CNSHA	CNSHA	BRSSZ	BRSSZ		NOR	45R1	REEFER DRY CARGO	Other	no_contract	2	44	44	4	0	1425	0
LPX	WB	MAERSK SANA	2	CNSHA	CNSHA	UYMVD	UYMVD		NOR	45R1	REEFER DRY CARGO	Other	no_contract	2	44	44	4	0	1897	0
LPX	WB	MAERSK SANA	2	HKHKG	HKHKG	ARBUE	ARBUE		DRY	22G0	METALS	Other	no_contract	7	77	77	7	0	1617	0
LPX	WB	MAERSK SANA	2	HKHKG	HKHKG	ARBUE	ARBUE		DRY	42G0	MINERALS	Other	no_contract	2	44	44	4	0	1842	0
LPX	WB	MAERSK SANA	2	HKHKG	HKHKG	ARBUE	ARBUE		DRY	45G0	GENERAL CARGO	Other	no_contract	3	66	66	6	0	1725	0
LPX	WB	MAERSK SANA	2	HKHKG	HKHKG	ARBUE	ARBUE		NOR	45R1	REEFER DRY CARGO	Other	no_contract	2	44	44	4	0	1721	0
LPX	WB	MAERSK SANA	2	HKHKG	HKHKG	BRPNG	BRPNG		DRY	22G0	GENERAL CARGO	Other	no_contract	4	44	44	4	0	1632	0
LPX	WB	MAERSK SANA	2	HKHKG	HKHKG	BRPNG	BRPNG		DRY	42G0	CHEMICALS	Other	no_contract	2	44	44	4	0	1506	0
LPX	WB	MAERSK SANA	2	HKHKG	HKHKG	BRPNG	BRPNG		DRY	45G0	METALS	Other	no_contract	3	66	66	6	0	1416	0
LPX	WB	MAERSK SANA	2	HKHKG	HKHKG	BRRIG	BRRIG		DRY	22G0	GENERAL CARGO	Other	no_contract	2	22	22	2	0	1116	0
LPX	WB	MAERSK SANA	2	HKHKG	HKHKG	BRRIG	BRRIG		NOR	45R1	REEFER DRY CARGO	Other	no_contract	2	44	44	4	0	1184	0
LPX	WB	MAERSK SANA	2	HKHKG	HKHKG	BRSSZ	BRSSZ		DRY	22G0	MINERALS	Other	no_contract	12	132	132	12	0	1339	0
LPX	WB	MAERSK SANA	2	HKHKG	HKHKG	BRSSZ	BRSSZ		DRY	42G0	GENERAL CARGO	Other	no_contract	3	66	66	6	0	1471	0
LPX	WB	MAERSK SANA	2	HKHKG	HKHKG	BRSSZ	BRSSZ		DRY	45G0	CHEMICALS	Other	no_contract	4	88	88	8	0	1484	0
LPX	WB	MAERSK SANA	2	HKHKG	HKHKG	BRSSZ	BRSSZ		NOR	45R1	REEFER DRY CARGO	Other	no_contract	2	44	44	4	0	1307	0
LPX	WB	MAERSK SANA	2	HKHKG	HKHKG	UYMVD	UYMVD		NOR	45R1	REEFER DRY CARGO	Other	no_contract	2	44	44	4	0	1731	0
LPX	WB	MAERSK SANA	2	MYPKG	MYPKG	ARBUE	ARBUE		DRY	22G0	CHEMICALS	Other	no_contract	2	22	22	2	0	1851	0
LPX	WB	MAERSK SANA	2	MYPKG	MYPKG	ARBUE	ARBUE		DRY	45G0	METALS	Other	no_contract	2	44	44	4	0	1644	0
LPX	WB	MAERSK SANA	2	SGSIN	SGSIN	ARBUE	ARBUE		DRY	22G0	MINERALS	Other	no_contract	2	22	22	2	0	1704	0
LPX	WB	MAERSK SANA	2	SGSIN	SGSIN	BRSSZ	BRSSZ		DRY	22G0	METALS	Other	no_contract	4	44	44	4	0	1412	0
